,0,1,2,3
123,240.0,120.38461538461536,272.3076923076923,248.84615384615384
124,311.9230769230769,151.9230769230769,354.23076923076917,271.15384615384613
125,352.6923076923077,165.0,382.6923076923077,279.6153846153846
126,380.7692307692307,169.61538461538458,411.53846153846155,276.53846153846155
127,451.9230769230769,168.07692307692307,480.38461538461536,267.3076923076923
128,478.07692307692315,158.07692307692307,506.53846153846155,268.0769230769231
129,512.3076923076924,145.76923076923077,550.7692307692307,272.6923076923077
130,548.8461538461538,123.46153846153847,574.2307692307692,233.46153846153845
131,573.4615384615383,142.69230769230768,605.0,240.38461538461542
132,573.0769230769231,96.53846153846153,606.9230769230769,211.15384615384616
133,598.4615384615385,21.15384615384615,636.9230769230769,152.69230769230768
134,569.2307692307693,71.15384615384615,601.5384615384615,170.38461538461542
135,530.0,97.69230769230771,570.0,202.3076923076923
136,510.38461538461536,124.61538461538461,541.9230769230769,233.84615384615387
137,477.3076923076923,93.84615384615384,513.4615384615385,207.6923076923077
138,509.6153846153846,106.53846153846153,533.4615384615385,202.6923076923077
139,455.7692307692307,105.76923076923077,479.6153846153846,205.0
140,418.46153846153845,121.53846153846153,449.2307692307693,238.46153846153845
141,439.6153846153846,132.30769230769232,469.6153846153846,238.46153846153845
142,417.3076923076923,91.92307692307692,450.3846153846154,209.61538461538458
143,387.3076923076923,124.61538461538461,415.7692307692307,236.92307692307693
144,351.92307692307685,120.76923076923077,386.53846153846155,245.38461538461536
145,328.84615384615387,103.84615384615384,358.84615384615387,219.23076923076923
146,356.9230769230769,98.07692307692307,383.0769230769231,214.23076923076923
147,386.1538461538462,88.07692307692307,418.46153846153845,213.46153846153845
148,451.1538461538462,63.46153846153847,476.53846153846155,173.46153846153845
149,482.3076923076923,60.38461538461539,508.46153846153845,170.38461538461542
150,508.46153846153845,35.769230769230774,537.6923076923076,150.38461538461542
151,526.1538461538462,63.46153846153846,563.0769230769231,178.07692307692307
152,536.5384615384615,35.38461538461539,566.5384615384615,144.6153846153846
153,571.1538461538462,41.15384615384616,599.6153846153846,146.53846153846155
154,563.0769230769231,1.1538461538461497,593.8461538461538,115.76923076923077
155,598.0769230769231,0.38461538461538325,625.0,110.38461538461539
156,591.9230769230769,0.38461538461538325,621.9230769230769,105.76923076923077
157,562.3076923076923,0.0,590.0,89.23076923076923
158,536.1538461538462,0.0,566.9230769230769,98.46153846153847
159,540.0,3.076923076923075,566.1538461538462,107.69230769230771
160,508.84615384615387,18.84615384615385,535.7692307692308,110.38461538461539
161,478.84615384615387,36.15384615384616,507.30769230769226,131.53846153846155
162,453.0769230769231,36.92307692307693,480.76923076923083,140.0
163,485.76923076923083,17.6923076923077,511.15384615384613,110.0
164,478.84615384615387,0.0,508.84615384615387,98.46153846153847
165,448.84615384615387,0.0,478.84615384615387,76.92307692307692
166,423.0769230769231,40.38461538461539,452.30769230769226,142.69230769230768
167,390.3846153846154,34.61538461538461,423.46153846153845,145.3846153846154
168,420.76923076923083,3.076923076923075,453.0769230769231,107.69230769230771
169,378.0769230769231,0.0,408.0769230769231,87.69230769230771
170,388.84615384615387,66.92307692307692,418.84615384615387,160.76923076923077
171,359.2307692307693,63.46153846153847,391.53846153846155,173.46153846153845
172,329.23076923076917,61.15384615384616,360.0,175.76923076923077
173,301.15384615384613,71.15384615384615,328.0769230769231,181.15384615384613
174,278.0769230769231,43.846153846153854,306.53846153846155,142.30769230769232
175,398.84615384615387,0.38461538461538325,424.23076923076917,71.92307692307692
176,361.15384615384613,38.46153846153846,391.15384615384613,143.07692307692307
177,365.76923076923083,13.461538461538467,388.0769230769231,109.61538461538461
178,339.2307692307693,13.076923076923084,365.3846153846154,114.61538461538461
179,342.69230769230774,0.0,368.0769230769231,89.23076923076923
180,315.7692307692307,0.0,339.6153846153846,84.61538461538461
181,310.0,39.615384615384606,336.15384615384613,123.46153846153847
182,284.61538461538464,0.0,310.7692307692308,80.0
183,282.6923076923077,11.923076923076916,308.0769230769231,109.61538461538461
184,258.46153846153845,0.0,287.6923076923077,83.07692307692308
185,254.61538461538464,12.307692307692308,280.7692307692308,112.30769230769229
186,228.07692307692307,4.2307692307692335,258.0769230769231,114.23076923076923
187,199.61538461538458,4.615384615384617,229.61538461538458,113.84615384615385
188,167.69230769230768,5.0,200.0,111.92307692307692
189,154.23076923076925,0.0,178.0769230769231,98.46153846153847
190,141.53846153846155,11.923076923076925,167.6923076923077,115.76923076923077
191,110.76923076923077,0.0,140.0,109.23076923076923
192,85.0,6.923076923076916,113.46153846153847,114.61538461538461
193,56.53846153846154,4.615384615384608,88.07692307692308,112.30769230769229
194,42.69230769230769,0.0,72.6923076923077,100.0
195,35.38461538461539,30.384615384615383,58.46153846153847,114.23076923076923
196,25.769230769230766,40.38461538461537,54.23076923076923,144.23076923076923
197,11.153846153846152,68.46153846153845,39.61538461538461,171.53846153846155
198,0.38461538461538547,54.61538461538461,24.230769230769234,142.30769230769232
199,3.4615384615384603,3.461538461538458,31.923076923076927,113.46153846153847
200,41.53846153846153,66.15384615384616,69.23076923076923,170.76923076923077
201,28.84615384615385,90.38461538461539,58.846153846153854,201.92307692307693
202,6.153846153846154,121.92307692307692,47.6923076923077,242.69230769230768
203,43.07692307692308,126.92307692307693,80.0,250.0
204,61.15384615384616,101.53846153846153,86.53846153846153,186.15384615384616
205,78.07692307692308,127.30769230769229,108.07692307692308,241.9230769230769
206,112.30769230769232,128.84615384615384,143.0769230769231,258.8461538461538
207,130.0,163.07692307692307,165.38461538461542,298.46153846153845
208,136.53846153846155,134.6153846153846,166.53846153846155,262.3076923076923
209,165.76923076923077,162.69230769230768,194.23076923076923,285.0
210,203.0769230769231,150.0,230.76923076923077,254.61538461538458
211,226.15384615384613,160.76923076923077,258.46153846153845,276.1538461538462
212,245.38461538461542,68.07692307692308,274.6153846153846,182.6923076923077
213,219.23076923076923,40.38461538461539,245.38461538461536,139.6153846153846
214,196.15384615384616,39.230769230769226,223.84615384615384,143.84615384615384
215,162.6923076923077,31.538461538461533,194.23076923076923,151.53846153846155
216,136.9230769230769,38.846153846153854,163.07692307692307,147.30769230769232
217,100.0,31.15384615384615,132.3076923076923,153.46153846153845
218,79.61538461538461,35.384615384615394,109.61538461538461,150.76923076923077
219,71.15384615384615,61.92307692307692,101.15384615384615,171.92307692307693
220,97.30769230769229,73.84615384615384,127.30769230769229,176.92307692307693
221,120.38461538461539,91.92307692307692,153.46153846153845,201.92307692307693
222,152.30769230769232,98.46153846153847,178.46153846153845,203.07692307692307
223,178.0769230769231,92.69230769230771,212.6923076923077,207.3076923076923
224,210.0,97.30769230769229,242.30769230769232,207.3076923076923
225,240.38461538461542,90.76923076923077,270.3846153846154,200.0
226,126.53846153846153,62.30769230769231,158.07692307692307,177.6923076923077
227,156.15384615384616,60.38461538461539,188.46153846153845,182.69230769230768
228,183.84615384615384,68.46153846153845,214.61538461538464,183.84615384615384
229,215.38461538461536,63.846153846153854,247.6923076923077,185.38461538461542
230,66.53846153846153,0.0,88.84615384615385,92.30769230769229
231,502.6923076923077,0.0,534.2307692307693,86.15384615384615
232,59.23076923076923,287.6923076923077,159.23076923076923,640.0
233,116.92307692307692,325.76923076923083,176.92307692307693,595.7692307692308
234,139.61538461538458,287.6923076923077,225.0,640.0
235,177.69230769230768,273.84615384615387,268.46153846153845,640.0
236,256.15384615384613,266.53846153846155,373.0769230769231,639.6153846153846
237,321.53846153846155,254.23076923076923,521.5384615384615,639.6153846153846
238,425.3846153846154,346.9230769230769,471.53846153846155,559.2307692307692
239,400.3846153846154,371.15384615384613,442.6923076923077,571.9230769230769
240,504.6153846153846,295.38461538461536,612.3076923076924,640.0
241,596.9230769230769,329.23076923076917,640.0,640.0
242,0.3846153846153877,283.0769230769231,53.46153846153847,467.69230769230774
243,0.0,288.46153846153845,70.76923076923077,500.7692307692307
244,45.0,298.0769230769231,73.46153846153847,432.69230769230774
245,86.15384615384616,283.0769230769231,110.76923076923077,376.9230769230769
246,102.69230769230771,290.7692307692307,123.46153846153847,361.53846153846155
247,123.07692307692307,290.0,140.0,359.23076923076917
248,28.46153846153846,298.46153846153845,116.15384615384616,640.0
249,92.30769230769232,300.00000000000006,173.84615384615387,624.6153846153846
250,97.69230769230768,259.2307692307692,174.61538461538458,563.8461538461538
251,143.84615384615384,278.8461538461538,220.76923076923077,584.2307692307692
252,186.53846153846155,266.15384615384613,235.0,560.0
253,191.15384615384616,241.15384615384613,285.7692307692308,611.1538461538462
254,256.9230769230769,271.53846153846155,333.84615384615387,585.3846153846154
255,313.0769230769231,272.69230769230774,383.84615384615387,591.9230769230769
256,339.6153846153846,260.7692307692308,403.46153846153845,556.1538461538462
257,366.15384615384613,271.15384615384613,447.69230769230774,588.8461538461538
258,364.2307692307693,241.15384615384616,437.3076923076923,555.7692307692308
259,378.46153846153845,226.53846153846155,436.92307692307685,504.2307692307693
260,417.3076923076923,274.6153846153846,476.53846153846155,583.8461538461538
261,458.84615384615387,267.3076923076923,528.8461538461538,589.6153846153846
262,510.0,281.53846153846155,606.9230769230769,590.7692307692307
263,550.7692307692308,271.1538461538462,629.2307692307692,582.6923076923077
264,419.23076923076917,129.61538461538458,614.6153846153846,639.6153846153846
265,381.1538461538462,103.07692307692307,503.46153846153845,640.0
266,309.2307692307693,5.7692307692307665,438.46153846153845,598.8461538461538
267,170.0,61.53846153846157,357.6923076923077,640.0
268,68.46153846153845,70.3846153846154,236.15384615384613,611.1538461538462
269,7.307692307692308,38.84615384615387,149.61538461538458,551.9230769230769
270,446.53846153846155,15.0,488.8461538461538,249.61538461538458
271,481.1538461538462,15.0,523.4615384615385,195.76923076923077
272,270.3846153846154,12.3076923076923,325.0,349.23076923076917
273,258.8461538461538,30.769230769230766,301.1538461538462,292.3076923076923
274,221.53846153846155,15.384615384615383,267.6923076923077,153.84615384615384
275,146.9230769230769,10.384615384615383,242.3076923076923,311.15384615384613
276,10.769230769230768,0.0,49.23076923076923,149.23076923076923
277,0.0,12.307692307692308,52.30769230769231,166.15384615384616
278,88.84615384615385,28.46153846153846,121.92307692307692,97.69230769230771
279,114.23076923076923,29.615384615384617,144.23076923076923,95.0
280,132.69230769230768,0.38461538461538325,151.9230769230769,70.38461538461539
281,143.46153846153845,0.38461538461538325,165.76923076923077,70.38461538461539
282,84.61538461538461,1.9230769230769251,98.46153846153845,59.61538461538461
283,43.07692307692308,0.0,64.61538461538461,72.3076923076923
284,184.23076923076923,3.461538461538458,208.0769230769231,107.30769230769229
285,224.61538461538464,15.769230769230766,246.15384615384616,105.76923076923077
286,473.84615384615387,261.53846153846155,640.0,638.4615384615385
287,430.7692307692307,327.69230769230774,524.6153846153846,640.0
288,330.3846153846154,297.3076923076923,491.1538461538462,639.6153846153846
289,193.84615384615387,286.15384615384613,346.15384615384613,640.0
290,37.6923076923077,268.0769230769231,211.53846153846155,639.6153846153846
291,113.07692307692307,313.84615384615387,228.46153846153845,640.0
292,185.38461538461542,439.2307692307693,205.38461538461542,528.4615384615385
293,181.53846153846155,444.2307692307693,203.07692307692307,537.3076923076924
294,223.46153846153845,436.15384615384613,242.69230769230768,542.3076923076923
295,214.61538461538464,439.2307692307693,240.76923076923077,528.4615384615385
296,240.0,436.15384615384613,264.6153846153846,546.9230769230769
297,254.61538461538458,444.23076923076917,273.0769230769231,528.0769230769231
298,274.2307692307692,435.0,304.2307692307692,534.2307692307692
299,280.0,435.7692307692307,298.46153846153845,530.3846153846154
300,304.6153846153846,445.3846153846154,324.6153846153846,542.3076923076924
301,304.2307692307692,442.6923076923077,326.53846153846155,537.3076923076924
302,333.46153846153845,437.30769230769226,349.6153846153846,521.1538461538462
303,327.3076923076923,440.7692307692307,349.6153846153846,525.3846153846154
304,348.84615384615387,439.23076923076917,385.0,540.7692307692308
305,342.69230769230774,441.92307692307685,365.0,536.5384615384615
306,363.46153846153845,433.84615384615387,388.8461538461538,532.3076923076923
307,375.0,438.07692307692315,395.76923076923083,523.4615384615385
308,393.46153846153845,437.6923076923077,420.3846153846154,517.6923076923076
309,400.3846153846154,440.0,419.6153846153846,523.0769230769231
310,423.84615384615387,433.84615384615387,446.9230769230769,526.1538461538462
311,466.53846153846155,443.0769230769231,511.92307692307685,640.0
312,483.0769230769231,424.61538461538464,543.0769230769231,640.0
313,453.0769230769231,438.84615384615387,470.0,522.6923076923077
314,464.23076923076917,445.38461538461536,485.0,530.0
315,528.8461538461538,434.6153846153846,561.9230769230769,522.3076923076924
316,518.0769230769231,432.69230769230774,546.5384615384615,531.9230769230769
317,513.0769230769231,424.61538461538464,537.6923076923077,516.9230769230769
318,546.9230769230769,428.0769230769231,577.6923076923077,511.9230769230769
319,561.5384615384615,434.6153846153846,590.7692307692307,519.2307692307693
320,576.1538461538462,436.9230769230769,619.2307692307692,572.3076923076923
321,610.7692307692307,423.46153846153845,635.3846153846154,513.4615384615385
322,616.9230769230769,415.3846153846154,640.0,524.6153846153846
323,630.7692307692308,429.23076923076917,640.0,540.0
324,373.84615384615387,535.3846153846154,427.69230769230774,640.0
325,363.07692307692315,506.15384615384613,421.53846153846155,640.0
326,395.3846153846154,474.23076923076917,433.8461538461538,639.6153846153846
327,433.46153846153845,521.9230769230769,466.53846153846155,639.6153846153846
328,434.2307692307693,593.8461538461538,482.6923076923077,640.0
329,558.4615384615385,592.3076923076923,589.2307692307693,640.0
330,269.61538461538464,589.2307692307692,301.1538461538462,640.0
331,227.6923076923077,583.0769230769231,264.61538461538464,640.0
332,174.61538461538458,566.5384615384615,206.92307692307693,639.6153846153846
333,313.8461538461538,481.53846153846155,349.23076923076917,595.3846153846154
334,286.15384615384613,423.0769230769231,303.0769230769231,507.69230769230774
335,263.46153846153845,440.76923076923083,288.84615384615387,519.2307692307692
336,166.53846153846155,497.3076923076923,201.15384615384613,610.3846153846154
337,488.46153846153845,447.3076923076923,517.6923076923076,523.4615384615385
338,536.1538461538462,501.53846153846155,570.0,590.7692307692307
339,544.2307692307693,484.2307692307693,580.3846153846154,577.3076923076924
340,597.3076923076924,481.15384615384613,625.7692307692307,594.2307692307692
341,528.0769230769231,391.15384615384613,551.9230769230769,467.30769230769226
342,502.69230769230774,380.76923076923083,528.0769230769231,463.84615384615387
343,478.0769230769231,368.0769230769231,498.84615384615387,445.76923076923083
344,394.6153846153846,231.15384615384616,428.46153846153845,359.61538461538464
345,354.23076923076917,236.92307692307693,398.0769230769231,363.0769230769231
346,327.3076923076923,213.84615384615387,363.46153846153845,326.15384615384613
347,292.6923076923077,171.15384615384616,327.3076923076923,301.1538461538462
348,381.15384615384613,210.7692307692308,411.15384615384613,340.0
349,446.53846153846155,185.38461538461542,485.7692307692307,306.9230769230769
350,519.2307692307692,118.46153846153847,563.8461538461538,224.61538461538458
351,408.46153846153845,160.38461538461536,428.46153846153845,247.3076923076923
352,321.53846153846155,185.0,346.1538461538462,255.0
353,222.6923076923077,111.53846153846153,254.23076923076923,236.15384615384613
354,181.53846153846155,90.38461538461539,215.38461538461542,218.84615384615387
355,202.6923076923077,83.84615384615385,228.0769230769231,202.30769230769232
356,208.07692307692307,74.61538461538461,228.84615384615387,176.15384615384613
357,190.38461538461536,76.92307692307692,217.3076923076923,190.76923076923077
358,179.23076923076923,78.46153846153845,196.15384615384616,181.53846153846155
359,136.15384615384616,67.69230769230768,182.3076923076923,260.0
360,79.61538461538461,59.6153846153846,131.15384615384616,265.0
361,95.76923076923077,61.53846153846154,125.76923076923077,155.38461538461542
362,112.30769230769229,74.61538461538463,136.92307692307693,211.53846153846155
363,135.0,76.15384615384615,152.6923076923077,183.84615384615387
364,130.0,80.38461538461539,156.15384615384616,190.38461538461542
365,160.76923076923077,76.92307692307692,180.76923076923077,184.61538461538458
366,320.0,95.3846153846154,330.76923076923083,150.76923076923077
367,329.23076923076917,96.92307692307693,340.0,149.23076923076923
368,71.92307692307692,79.23076923076923,86.53846153846153,154.61538461538458
369,430.3846153846154,103.07692307692307,443.46153846153845,150.76923076923077
370,335.38461538461536,525.3846153846154,363.0769230769231,639.2307692307693
371,351.15384615384613,465.76923076923083,388.84615384615387,578.8461538461538
372,373.46153846153845,494.23076923076917,401.92307692307685,611.9230769230769
373,433.46153846153845,122.69230769230771,452.6923076923077,192.6923076923077
374,345.38461538461536,193.84615384615387,463.84615384615387,640.0
375,272.3076923076923,208.0769230769231,350.7692307692307,639.6153846153846
376,213.84615384615384,235.0,289.2307692307692,531.1538461538462
377,225.0,293.0769230769231,293.46153846153845,565.3846153846154
378,91.15384615384616,183.46153846153845,261.1538461538462,639.6153846153846
379,60.76923076923077,279.2307692307693,83.84615384615385,371.53846153846155
380,69.23076923076923,269.6153846153846,98.46153846153847,422.6923076923077
381,67.69230769230771,267.6923076923077,118.46153846153847,452.30769230769226
382,0.0,239.23076923076923,67.6923076923077,514.6153846153846
383,0.0,284.61538461538464,133.84615384615384,640.0
384,0.38461538461538325,67.69230769230771,51.92307692307693,209.23076923076923
385,350.3846153846154,32.3076923076923,523.4615384615385,640.0
386,344.61538461538464,117.30769230769229,520.0,548.8461538461538
387,43.076923076923066,84.61538461538464,300.0,640.0
388,184.61538461538458,165.00000000000003,341.53846153846155,639.6153846153846
389,388.0769230769231,161.92307692307696,559.6153846153846,639.6153846153846
390,494.23076923076917,186.53846153846155,602.6923076923077,639.6153846153846
391,281.53846153846155,132.3076923076923,400.0,640.0
392,116.53846153846153,133.84615384615387,246.53846153846155,640.0
393,360.0,161.53846153846155,450.76923076923083,550.7692307692307
394,561.5384615384615,179.23076923076923,627.6923076923076,463.84615384615387
395,495.7692307692307,190.38461538461536,559.6153846153846,465.0
396,121.53846153846153,218.46153846153845,180.0,458.46153846153845
397,169.61538461538464,234.61538461538464,221.15384615384616,453.0769230769231
398,191.15384615384616,220.7692307692308,241.15384615384616,430.0
399,199.61538461538464,238.46153846153845,251.15384615384616,447.6923076923077
400,216.15384615384613,253.46153846153845,266.9230769230769,455.7692307692307
401,248.07692307692307,241.92307692307693,290.3846153846154,444.23076923076917
402,274.6153846153846,230.38461538461542,311.53846153846155,446.53846153846155
403,284.2307692307692,272.3076923076923,331.15384615384613,450.76923076923083
404,318.8461538461538,259.2307692307693,359.6153846153846,445.3846153846154
405,346.53846153846155,237.6923076923077,388.8461538461538,442.30769230769226
406,353.84615384615387,256.1538461538462,400.0,451.5384615384616
407,387.6923076923077,246.9230769230769,429.2307692307693,445.38461538461536
408,421.9230769230769,245.38461538461536,464.23076923076917,446.9230769230769
409,442.3076923076923,228.84615384615387,488.46153846153845,441.9230769230769
410,453.46153846153845,252.69230769230768,495.7692307692307,450.3846153846154
411,492.30769230769226,260.0,526.1538461538462,446.15384615384613
412,520.3846153846154,265.3846153846154,576.5384615384615,457.6923076923077
413,97.30769230769229,144.99999999999997,182.6923076923077,527.3076923076923
414,150.38461538461536,146.53846153846158,254.23076923076923,521.1538461538462
415,221.92307692307693,95.76923076923077,296.53846153846155,508.84615384615387
416,278.46153846153845,95.0,355.3846153846154,508.0769230769231
417,340.3846153846154,106.53846153846153,419.6153846153846,522.6923076923076
418,407.3076923076923,127.30769230769234,492.6923076923077,526.5384615384615
419,166.53846153846158,344.2307692307693,244.23076923076923,597.3076923076924
420,250.38461538461542,309.61538461538464,323.46153846153845,578.0769230769231
421,500.0,234.23076923076923,520.0,308.8461538461538
422,491.53846153846155,231.53846153846155,505.3846153846154,310.0
423,316.53846153846155,485.7692307692307,321.9230769230769,503.46153846153845
424,311.53846153846155,491.15384615384613,316.15384615384613,504.23076923076917
425,320.0,483.46153846153845,324.61538461538464,504.2307692307693
426,322.30769230769226,483.46153846153845,326.9230769230769,502.6923076923077
427,324.2307692307693,488.8461538461538,329.6153846153846,506.53846153846155
428,325.0,483.0769230769231,330.38461538461536,506.15384615384613
